show_id,type,title,director,cast,country,date_added,release_year,rating,duration,genres,language,description,popularity,vote_count,vote_average,budget,revenue
889737,Movie,Joker: Folie à Deux,Todd Phillips,"Joaquin Phoenix, Lady Gaga, Brendan Gleeson, Catherine Keener, Zazie Beetz",United States of America,2024-10-01,2024,5.489,,"Drama, Crime, Thriller",en,"While struggling with his dual identity, Arthur Fleck not only stumbles upon true love, but also finds the music that's always been inside him.",118.738,2190,5.489,195000000,206400287
1291559,Movie,Drawing Closer,Takahiro Miki,"Ren Nagase, Natsuki Deguchi, Mayuu Yokota, Fumino Kimura, Nene Otsuka",Japan,2024-06-26,2024,8.4,,"Romance, Drama",ja,"With only a year left to live, 17-year-old Akito finds new meaning in life by bringing joy to a terminally ill girl who has just six months remaining.",118.448,140,8.4,0,0
1221404,Movie,Crayon Shin-chan the Movie: Our Dinosaur Diary,Shinobu Sasaki,"Yumiko Kobayashi, Miki Narahashi, Toshiyuki Morikawa, Satomi Korogi, Mari Mashiba",Japan,2024-08-09,2024,5.675,,"Animation, Adventure, Comedy, Family",ja,"Follow the friendship between the Nobara family's pet dog Shiro and a ""small dinosaur"". Their connection helps the growth of Shinnosuke and the Kusakabe Defense Squad.",117.993,20,5.675,0,21478573
974262,Movie,Descendants: The Rise of Red,Jennifer Phang,"Kylie Cantrall, Malia Baker, Ruby Rose Turner, Morgan Dudley, Dara Reneé",United States of America,2024-07-11,2024,6.9,,"Fantasy, Adventure, Family, Comedy",en,"After the Queen of Hearts incites a coup on Auradon, her rebellious daughter Red and Cinderella's perfectionist daughter Chloe join forces and travel back in time to try to undo the traumatic event that set Red's mother down her villainous path.",116.115,395,6.9,0,0
1287717,Movie,Do Not Enter,Hugo Cardozo,"Pablo Martínez, Lucas Caballero, Rafael Alfaro, Lara Chamorro, Andy Romero","Argentina, Paraguay",2024-08-06,2024,7.0,,Horror,es,"Two working class youtubers ‘in the making’ enter an abandoned mansion to get their basketball back, and get lost inside while pranking each other. They record their ‘quick adventure’ with their phones for their audience, and tweak it with a fake phantom appearance to attract more followers to their YouTube channel. When uploaded the video goes viral, so they start a challenge: if the video reaches a certain number of views, they will enter the house again, at night, alone, totally unprotected. As fans react positively, they will do as promised, not only to discover and unveil the true nature of the place and their inhabitants, but to realize they might not be among the living anymore. Which opens a question - how far would you go to be famous?",115.588,129,7.0,550000,0
1155095,Movie,The Moor,Chris Cronin,"Sophia La Porta, David Edward-Robertson, Elizabeth Dormer-Phillips, Mark Peachey, Vicki Hackett",,2024-06-14,2024,5.3,,"Horror, Mystery, Drama",en,Claire is approached by the father of her murdered childhood friend to help investigate the haunted moor he believes is his son's final resting place.,115.479,35,5.3,0,0
718821,Movie,Twisters,Lee Isaac Chung,"Daisy Edgar-Jones, Glen Powell, Anthony Ramos, Brandon Perea, Maura Tierney",United States of America,2024-07-10,2024,6.9,,"Action, Thriller",en,"As storm season intensifies, the paths of former storm chaser Kate Carter and reckless social-media superstar Tyler Owens collide when terrifying phenomena never seen before are unleashed. The pair and their competing teams find themselves squarely in the paths of multiple storm systems converging over central Oklahoma in the fight of their lives.",115.305,2254,6.9,155000000,370962265
1329336,Movie,The Bad Guys: Haunted Heist,Kevin Peaty,"Michael Godere, Ezekiel Ajeigbe, Raul Ceballos, Chris Diamantopoulos, Mallory Low",United States of America,2024-10-02,2024,7.0,,"Animation, Comedy",en,The crafty Bad Guys crew embarks on a high-stakes Halloween heist to swipe a priceless amulet from a spooky mansion. What could go wrong?,114.74,111,7.0,0,0
1079091,Movie,It Ends with Us,Justin Baldoni,"Blake Lively, Justin Baldoni, Jenny Slate, Brandon Sklenar, Hasan Minhaj",United States of America,2024-08-07,2024,7.071,,"Drama, Romance",en,"When a woman's first love suddenly reenters her life, her relationship with a charming, but abusive neurosurgeon is upended, and she realizes she must learn to rely on her own strength to make an impossible choice for her future.",113.18,1471,7.071,25000000,350993761
1222248,Movie,Number 24,John Andreas Andersen,"Sjur Vatne Brean, Erik Hivju, Philip Helgar, Magnus Dugdale, Jakob Maanum Trulsen",Norway,2024-10-30,2024,7.1,,"War, History, Drama",no,"On the brink of the Second World War, a young Norwegian man's drive to resist the Nazis sets a new course for his future – and the future of his country.",113.127,251,7.1,0,3301976
976734,Movie,Canary Black,Pierre Morel,"Kate Beckinsale, Rupert Friend, Saffron Burrows, Ray Stevenson, Goran Kostić","United Kingdom, United States of America",2024-10-10,2024,6.2,,"Action, Thriller, Crime",en,"Top level CIA agent Avery Graves is blackmailed by terrorists into betraying her own country to save her kidnapped husband. Cut off from her team, she turns to her underworld contacts to survive and help locate the coveted intelligence that the kidnappers want.",112.532,392,6.2,0,525704
1084863,Movie,The Soul Eater,"Alexandre Bustillo, Julien Maury","Virginie Ledoyen, Paul Hamy, Sandrine Bonnaire, Malik Zidi, Emmanuel Lanzi","Belgium, France",2024-04-24,2024,6.2,,"Thriller, Horror, Crime, Mystery",fr,"When the disappearance of children and bloody murders multiply in a small mountain village, an old legend shrouded in sulphur reappears... Commander Guardiano and Captain of the Gendarmerie De Rolan are forced to join forces to uncover the truth.",111.625,144,6.2,3500000,864825
1124641,Movie,Classified,Roel Reiné,"Aaron Eckhart, Tim Roth, Abigail Breslin, Matt Hookings, Lucky Ali","United Kingdom, United States of America",2024-09-19,2024,5.7,,"Action, Thriller",en,"Operating alone in the field for more than 20 years, a CIA hitman uses the ""Help Wanted"" section of the newspapers to get his orders from the Agency. His long-lost daughter, now a UK MI6 analyst, tracks him down to deliver shocking news: his CIA boss has been dead for years and the division long since shut down. Together, they set out to discover whose orders he's been executing.",111.11,118,5.7,0,0
938614,Movie,Late Night with the Devil,"Cameron Cairnes, Colin Cairnes","David Dastmalchian, Laura Gordon, Ian Bliss, Fayssal Bazzi, Ingrid Torelli","Australia, United Arab Emirates, United States of America",2024-03-19,2024,7.173,,Horror,en,"A live broadcast of a late-night talk show in 1977 goes horribly wrong, unleashing evil into the nation's living rooms.",109.706,1396,7.173,2000000,15469415
1331375,Movie,Dominique,Michael S. Ojeda,"Oksana Orlan, Sebastián Carvajal, María del Rosario, Maurice Compte, Chase Coleman","Colombia, United States of America",2024-10-11,2024,7.0,,"Action, Thriller",en,"Dominique, a well-trained assassin, flees from her troubled past in an attempt to begin a new life in South America. However, she soon finds herself in a town plagued with violence and corruption. Facing brutal attacks from the police and mafia, Dominique must decide whether to protect herself or an innocent family that has taken her in.",109.181,114,7.0,0,0
1181863,Movie,Animal Adventures: Save The Forest,Daniel H. Torrado,"Terrance Stewart, Monica Klein, Christopher Walker, John Lewis",United States of America,2024-01-15,2024,7.9,,Animation,en,"""Animal Adventures: Save The Forest"" portrays Softie and her friends as they fight to save their home from a garbage invasion by an automated factory. This 3D animated film highlights adventure, friendship, and environmental protection.",109.019,16,7.9,5000000,0
728949,Movie,Nightbitch,Marielle Heller,"Amy Adams, Scoot McNairy, Jessica Harper, Zoë Chao, Mary Holland",United States of America,2024-12-06,2024,5.806,,Comedy,en,"A woman, thrown into the stay-at-home routine of raising a toddler in the suburbs, slowly embraces the feral power deeply rooted in motherhood, as she becomes increasingly aware of the bizarre and undeniable signs that she may be turning into a dog.",108.649,219,5.806,20000000,170737
974250,Movie,Greedy People,Potsy Ponciroli,"Himesh Patel, Joseph Gordon-Levitt, Lily James, Uzo Aduba, Tim Blake Nelson",United States of America,2024-08-23,2024,6.057,,"Comedy, Mystery, Crime",en,"The eclectic residents of a small, picturesque island town must navigate a sensational murder and the discovery of a million dollars, leading to a series of increasingly bad decisions which upend the once-peaceful community.",106.969,140,6.057,0,0
365177,Movie,Borderlands,Eli Roth,"Cate Blanchett, Kevin Hart, Edgar Ramírez, Jamie Lee Curtis, Ariana Greenblatt","Luxembourg, United States of America",2024-08-07,2024,5.7,,"Action, Science Fiction, Comedy",en,"Returning to her home planet, an infamous bounty hunter forms an unexpected alliance with a team of unlikely heroes. Together, they battle monsters and dangerous bandits to protect a young girl who holds the key to unimaginable power.",106.537,1041,5.7,115000000,32978510
1079485,Movie,Winnie-the-Pooh: Blood and Honey 2,Rhys Frake-Waterfield,"Scott Chambers, Ryan Oliva, Marcus Massey, Tallulah Evans, Lewis Santer",United Kingdom,2024-03-26,2024,6.026,,"Horror, Thriller",en,"Five months following the murders, Christopher Robin struggles to maintain a regular life while dealing with PTSD. However, deep within the 100-Acre-Wood, a destructive rage grows as Pooh, Piglet, Owl, and Tigger find their home and their lives endangered after their existence is revealed.",106.518,342,6.026,415000,7582541
814889,Movie,Never Let Go,Alexandre Aja,"Halle Berry, Anthony B. Jenkins, William Catlett, Percy Daggs IV, Matthew Kevin Anderson","United States of America, Canada, France",2024-09-18,2024,6.2,,"Horror, Drama",en,"As an evil takes over the world beyond their front doorstep, the only protection for a mother and her twin sons is their house and their family’s protective bond.",106.289,369,6.2,20000000,21768945
1016848,Movie,The Front Room,"Max Eggers, Sam Eggers","Brandy Norwood, Andrew Burnap, Kathryn Hunter, Neal Huff, David Manis","United Kingdom, United States of America",2024-09-05,2024,5.3,,"Horror, Comedy, Thriller",en,"Everything goes to hell for newly-pregnant Belinda after her mother-in-law moves in. As the diabolical guest tries to get her claws on the child, Belinda must draw the line somewhere.",106.212,77,5.3,3500000,3165361
1096197,Movie,No Way Up,Claudio Fäh,"Colm Meaney, Phyllis Logan, Sophie McIntosh, Will Attenborough, Jeremias Amoore",United Kingdom,2024-01-18,2024,6.3,,"Thriller, Horror, Action",en,Characters from different backgrounds are thrown together when the plane they're travelling on crashes into the Pacific Ocean. A nightmare fight for survival ensues with the air supply running out and dangers creeping in from all sides.,105.504,998,6.3,0,0
746036,Movie,The Fall Guy,David Leitch,"Ryan Gosling, Emily Blunt, Aaron Taylor-Johnson, Hannah Waddingham, Teresa Palmer","United States of America, Australia",2024-04-24,2024,7.0,,"Action, Comedy, Romance",en,"Fresh off an almost career-ending accident, stuntman Colt Seavers has to track down a missing movie star, solve a conspiracy and try to win back the love of his life while still doing his day job.",105.482,2810,7.0,125000000,181073291
1063877,Movie,Don't Move,"Brian Netto, Adam Schindler","Kelsey Asbille, Finn Wittrock, Daniel Francis, Moray Treadwell, Dylan Beam",United States of America,2024-10-24,2024,6.4,,"Horror, Thriller",en,"A grieving woman in a secluded forest encounters a killer who injects her with a paralytic drug. As her body shuts down, her fight for survival begins.",105.306,746,6.4,0,0
395817,Movie,The Thicket,Elliott Lester,"Peter Dinklage, Juliette Lewis, Levon Hawke, Leslie Grace, Gbenga Akinnagbe","Canada, United States of America",2024-09-05,2024,6.4,,"Crime, Thriller, Western",en,"An innocent young man, Jack, goes on an epic quest to rescue his sister Lula after she has been kidnapped by the violent killer Cut Throat Bill and her gang. To save her, Jack enlists the help of a crafty bounty hunter named Reginald Jones, a grave-digging alcoholic son of an ex-slave, and a street-smart prostitute. The gang tracks Cut Throat Bill into the deadly no-man’s land known as The Big Thicket — a place where blood and chaos reign.",104.782,66,6.4,0,0
917496,Movie,Beetlejuice Beetlejuice,Tim Burton,"Michael Keaton, Winona Ryder, Catherine O'Hara, Jenna Ortega, Justin Theroux",United States of America,2024-09-04,2024,7.063,,"Comedy, Fantasy, Horror",en,"After a family tragedy, three generations of the Deetz family return home to Winter River. Still haunted by Betelgeuse, Lydia's life is turned upside down when her teenage daughter, Astrid, accidentally opens the portal to the Afterlife.",104.421,2345,7.063,100000000,451100435
639857,Movie,The Absence of Eden,Marco Perego Saldana,"Zoe Saldaña, Garrett Hedlund, Adria Arjona, Chris Coy, David Bortolucci","United States of America, United Kingdom",2024-04-12,2024,4.9,,"Thriller, Drama, Romance, Crime",en,An ICE Agent struggling with the moral dilemmas of border security and an undocumented woman fighting to escape a ruthless cartel cross paths and work together to save the life of an innocent girl.,103.7,14,4.9,0,0
507241,Movie,The Killer's Game,J.J. Perry,"Dave Bautista, Sofia Boutella, Terry Crews, Pom Klementieff, Ben Kingsley","United States of America, United Kingdom, Spain",2024-09-12,2024,6.4,,"Action, Comedy, Thriller",en,"When top hitman Joe Flood is diagnosed with a terminal illness, he decides to take matters into his own hands – by taking a hit out on himself. But when the very hitmen he hired also target his ex-girlfriend, he must fend off an army of assassin colleagues and win back the love of his life before it's too late.",103.631,364,6.4,30000000,5928351
1100099,Movie,We Live in Time,John Crowley,"Andrew Garfield, Florence Pugh, Grace Delaney, Lee Braithwaite, Aoife Hinds",United Kingdom,2024-10-10,2024,7.4,,"Romance, Drama",en,"An up-and-coming chef and a recent divorcée find their lives forever changed when a chance encounter brings them together, in a decade-spanning, deeply moving romance.",103.251,697,7.4,20000000,37182814
1104844,Movie,BLUE LOCK THE MOVIE -EPISODE NAGI-,Shunsuke Ishikawa,"Nobunaga Shimazaki, Yuma Uchida, Kazuyuki Okitsu, Kazuki Ura, Tasuku Kaito",Japan,2024-04-19,2024,7.362,,"Animation, Action, Drama",ja,"""That's a hassle."" That was second-year high schooler Nagi Seishirou's favorite phrase as he lived his dull life. Until Mikage Reo, a classmate who dreamed of winning the World Cup, discovered Nagi's hidden skill, inspiring him to play soccer and share his outstanding talent. One day, Nagi Seishiro receives an invitation to the mysterious Blue Lock Project. What awaits him there is an encounter with the finest strikers assembled from across the country. Nagi's dream of becoming the best, alongside Mikage Reo, will take this prodigy to a world he's never known.",100.653,170,7.362,0,14291561
1082195,Movie,The Order,Justin Kurzel,"Jude Law, Nicholas Hoult, Tye Sheridan, Jurnee Smollett, Alison Oliver","United Kingdom, United States of America",2024-12-05,2024,6.643,,"Crime, Drama, Thriller",en,A string of violent robberies in the Pacific Northwest leads veteran FBI agent Terry Husk into a white supremacist plot to overthrow the federal government.,100.267,450,6.643,20000000,1970445
1215162,Movie,Kill 'em All 2,Valeri Milev,"Jean-Claude Van Damme, Jacqueline Fernandez, Andrei Lenart, Peter Stormare, Talia Asseraf","Italy, United States of America",2024-09-24,2024,6.7,,"Action, Crime, Thriller",en,"Phillip and Suzanne are retired from the spy game, living peacefully off the grid. That's until their whereabouts are discovered by Vlad, the vengeful brother of their target from the first film.",100.215,140,6.7,0,0
1211472,Movie,September 5,Tim Fehlbaum,"John Magaro, Leonie Benesch, Peter Sarsgaard, Ben Chaplin, Zinedine Soualem","Germany, United States of America",2024-11-07,2024,6.996,,"Thriller, Drama, History",en,"During the 1972 Munich Olympics, an American sports broadcasting crew finds itself thrust into covering the hostage crisis involving Israeli athletes.",96.704,234,6.996,0,852000
1182047,Movie,The Apprentice,Ali Abbasi,"Sebastian Stan, Jeremy Strong, Maria Bakalova, Martin Donovan, Catherine McNally","Canada, Denmark, Ireland, Sweden, United Kingdom, United States of America",2024-10-09,2024,6.8,,"History, Drama",en,"A young Donald Trump, eager to make his name as a hungry scion of a wealthy family in 1970s New York, comes under the spell of Roy Cohn, the cutthroat attorney who would help create the Donald Trump we know today. Cohn sees in Trump the perfect protégé—someone with raw ambition, a hunger for success, and a willingness to do whatever it takes to win.",96.145,524,6.8,16000000,17279457
1151949,Movie,The Shadow Strays,Timo Tjahjanto,"Aurora Ribero, Hana Malasan, Andri Mashadi, Adipati Dolken, Kristo Immanuel","Indonesia, United States of America",2024-09-10,2024,7.2,,"Action, Crime, Thriller",id,"Skilled in the art of killing, a young assassin defies her mentor to save a boy from a ruthless crime syndicate — and she'll destroy anyone in her path.",95.918,228,7.2,0,0
1066262,Movie,The Convert,Lee Tamahori,"Guy Pearce, Tioreore Ngatai-Melbourne, Antonio Te Maioha, Jacqueline McKenzie, Te Kohe Tuhaka","Australia, New Zealand, United Kingdom",2024-03-14,2024,6.1,,"Action, Drama",en,"Munro, a soldier turned lay preacher, comes to New Zealand to minister to the first British colonists, but he is converted by the powerful chief Maianui to serve a different purpose.",95.912,122,6.1,0,692018
1333100,Movie,Attack on Titan: THE LAST ATTACK,Yuichiro Hayashi,"Yuki Kaji, Yui Ishikawa, Marina Inoue, Hiroshi Kamiya, Yu Shimamura",Japan,2024-11-08,2024,8.35,,"Animation, Action, Adventure, Fantasy",ja,"A colossal-sized omnibus film bringing together the last two episodes of Attack on Titan in the franchise's first-ever theatrical experience. After venturing beyond the walls and separated from his comrades, Eren finds himself inspired by this new truth and plots the ""Rumbling,"" a terrifying plan to eradicate every living thing in the world. With the fate of the world hanging in the balance, a motley crew of Eren's former comrades and enemies scramble to halt his deadly mission. The only question is, can they stop him?",95.096,20,8.35,0,12755520
1260594,Movie,Sumala,Rizal Mantovani,"Luna Maya, Darius Sinathrya, Makayla Rose Hilli, Ivonne Dahler, Denino Basrial",Indonesia,2024-09-26,2024,7.7,,"Horror, Thriller",id,An evil spirit seeking vengeance returns to plague the town that wronged her sister. Based on a chilling urban legend.,94.157,16,7.7,0,0
1023915,Movie,2073,Asif Kapadia,"Samantha Morton, Naomi Ackie, Hector Hewer","United Kingdom, United States of America",2024-12-27,2024,7.0,,"Thriller, Documentary, Science Fiction",en,"Inspired by Chris Marker's iconic 1962 featurette La Jetée; the year is 2073—a not-so-distant dystopian future—and the setting is New San Francisco, the scorched-earth tech-dominant police state where democracy and personal freedom have been well and truly obliterated.",92.199,44,7.0,0,7125
1047373,Movie,The Silent Hour,Brad Anderson,"Joel Kinnaman, Sandra Mae Frank, Mekhi Phifer, Mark Strong, Michael Eklund","United States of America, Malta",2024-10-03,2024,6.5,,"Crime, Thriller, Action",en,"While working a case as an interpreter, a hearing-impaired police detective must confront a group of criminals trying to eliminate a deaf murder witness in her apartment building.",92.163,171,6.5,0,209307
645757,Movie,That Christmas,Simon Otto,"Brian Cox, Bill Nighy, Fiona Shaw, Jack Wisniewski, Jodie Whittaker",United Kingdom,2024-11-27,2024,7.1,,"Animation, Comedy, Family, Fantasy, Adventure",en,It's an unforgettable Christmas for the townsfolk of Wellington-on-Sea when the worst snowstorm in history alters everyone's plans — including Santa's.,92.112,322,7.1,0,0
1165466,Movie,Wake Up,"Yoann-Karl Whissell, François Simard, Anouk Whissell","Turlough Convery, Benny O. Arthur, Alessia Yoko Fontana, Jacqueline Moré, Kyle Scudder","Canada, France",2024-05-08,2024,7.1,,"Horror, Thriller, Action",en,"A group of young activists set out to make an environmental statement by vandalizing a home superstore as it closes. But their plan goes terribly wrong when they become trapped inside and must face a deranged security guard with a gruesome passion for primitive hunting. As the night fills with violence and terror, the teenagers find themselves in a desperate fight for their lives.",91.698,100,7.1,0,251071
1389038,Movie,Mickey and the Very Many Christmases,"Greg Rankin, Janice S. Rim","Bret Iwan, Kaitlyn Robrock, Bill Farmer, Tony Anselmo, Tress MacNeille","United States of America, Canada",2024-12-01,2024,6.3,,"Animation, Adventure, Comedy, Family",en,Mickey makes a magical wish that every day could be Christmas — but winds up having second thoughts when his wish actually comes true!,89.996,14,6.3,0,0
877817,Movie,Wolfs,Jon Watts,"George Clooney, Brad Pitt, Austin Abrams, Amy Ryan, Poorna Jagannathan",United States of America,2024-09-20,2024,6.549,,"Comedy, Action, Crime",en,"Hired to cover up a high-profile crime, a fixer soon finds his night spiralling out of control when he's forced to work with an unexpected counterpart.",89.118,997,6.549,80000000,0
1041613,Movie,Immaculate,Michael Mohan,"Sydney Sweeney, Álvaro Morte, Simona Tabasco, Benedetta Porcaroli, Giorgio Colangeli",United States of America,2024-03-20,2024,6.24,,"Horror, Mystery, Thriller",en,"An American nun embarks on a new journey when she joins a remote convent in the Italian countryside. However, her warm welcome quickly turns into a living nightmare when she discovers her new home harbours a sinister secret and unspeakable horrors.",88.877,1358,6.24,9000000,35340015
592831,Movie,Megalopolis,Francis Ford Coppola,"Adam Driver, Giancarlo Esposito, Nathalie Emmanuel, Aubrey Plaza, Shia LaBeouf",United States of America,2024-09-25,2024,5.276,,"Science Fiction, Drama",en,"Genius artist Cesar Catilina seeks to leap the City of New Rome into a utopian, idealistic future, while his opposition, Mayor Franklyn Cicero, remains committed to a regressive status quo, perpetuating greed, special interests, and partisan warfare. Torn between them is socialite Julia Cicero, the mayor’s daughter, whose love for Cesar has divided her loyalties, forcing her to discover what she truly believes humanity deserves.",88.696,700,5.276,120000000,13857002
719221,Movie,Tarot,"Spenser Cohen, Anna Halberg","Harriet Slater, Adain Bradley, Avantika, Jacob Batalon, Humberly González",United States of America,2024-05-01,2024,6.5,,Horror,en,"When a group of friends recklessly violate the sacred rule of Tarot readings, they unknowingly unleash an unspeakable evil trapped within the cursed cards. One by one, they come face to face with fate and end up in a race against death.",87.997,1124,6.5,8000000,49256239
1154304,Movie,Buffalo Kids,"Pedro Solís, Juan Jesús García Galocha","Mia Pérez Ullod, Jaume Solà, Javier Cassi Gimeno, Federico Bote Bubaila, Isabel Valls",Spain,2024-08-14,2024,6.8,,"Animation, Adventure, Comedy, Family",es,"Mary and Tom are parentless Irish siblings who arrive in New York City via ocean liner in 1886 and quickly find themselves on a wild, cross-country journey aboard a transcontinental ""Orphan Train"" where they meet an extraordinary new friend who will change their lives forever.",87.609,21,6.8,0,7478666
1239251,Movie,Megamind vs. the Doom Syndicate,Eric Fogel,"Keith Ferguson, Laura Post, Josh Brener, Maya Tuttle, Emily Tuñon",United States of America,2024-03-01,2024,5.2,,"Animation, Comedy, Science Fiction",en,"Megamind's former villain team, The Doom Syndicate, has returned. Our newly crowned blue hero must now keep up evil appearances until he can assemble his friends (Roxanne, Ol' Chum and Keiko) to stop his former evil teammates from launching Metro City to the Moon.",87.238,289,5.2,0,0
840705,Movie,Blink Twice,Zoë Kravitz,"Naomi Ackie, Channing Tatum, Alia Shawkat, Christian Slater, Simon Rex",United States of America,2024-08-21,2024,6.676,,"Mystery, Thriller",en,"When tech billionaire Slater King meets cocktail waitress Frida at his fundraising gala, he invites her to join him and his friends on a dream vacation on his private island. But despite the epic setting, beautiful people, ever-flowing champagne, and late-night dance parties, Frida can sense that there’s something sinister hiding beneath the island’s lush façade.",87.133,1315,6.676,20000000,46393906
1288998,Movie,1978,"Luciano Onetti, Nicolás Onetti","Agustin Olcese, Mario Alarcón, Carlos Portaluppi, Santiago Rios, Jorge Lorenzo","Argentina, New Zealand",2024-10-16,2024,6.214,,"Horror, Thriller, Drama",es,"During the World Cup final between Argentina and Holland, in times of military dictatorship, a group of torturers kidnap a group of young people. What begins as an inhumane interrogation turns into hell: the wrong group has been kidnapped.",86.995,8,6.214,0,0
616446,Movie,Brothers,Max Barbakow,"Josh Brolin, Peter Dinklage, Glenn Close, Brendan Fraser, Taylour Paige",United States of America,2024-10-10,2024,6.0,,"Action, Comedy, Crime",en,"A reformed criminal's attempt at going straight is derailed when he reunites with his sanity-testing twin brother on a road trip for the score of a lifetime. Dodging bullets, the law, and an overbearing mother along the way, they must heal their severed family bond before they end up killing each other.",86.536,251,6.0,0,0
1208808,Movie,The Haunting of the Immaculate Nurse,Rigoberto Castañeda,"Paulina Gaitán, Tony Dalton, Patricia Reyes Spíndola, Enoc Leaño, Fernanda Echevarría del Rivero",Mexico,2024-10-31,2024,5.3,,Horror,es,"A young nurse with a domestic abuse past starts working the night shift at a small hospital, where, during the night, the ghost of a nurse materializes.",85.96,27,5.3,0,0
763215,Movie,Damsel,Juan Carlos Fresnadillo,"Millie Bobby Brown, Ray Winstone, Angela Bassett, Brooke Carter, Nick Robinson","Spain, United States of America",2024-03-07,2024,7.03,,"Fantasy, Action, Adventure",en,A young woman's marriage to a charming prince turns into a fierce fight for survival when she's offered up as a sacrifice to a fire-breathing dragon.,85.795,2346,7.03,60000000,5000
831815,Movie,Saving Bikini Bottom: The Sandy Cheeks Movie,Liza Johnson,"Carolyn Lawrence, Tom Kenny, Clancy Brown, Bill Fagerbakke, Mr. Lawrence",United States of America,2024-10-18,2024,6.0,,"Animation, Comedy, Adventure, Family",en,"When Bikini Bottom is scooped from the ocean, scientific squirrel Sandy Cheeks and her pal SpongeBob SquarePants saddle up for Texas to save their town.",85.076,71,6.0,100000000,0
1061699,Movie,The Six Triple Eight,Tyler Perry,"Kerry Washington, Sam Waterston, Susan Sarandon, Oprah Winfrey, Ebony Obsidian",United States of America,2024-12-06,2024,7.527,,"Drama, War, History",en,"During World War II, the US Army's only all-Black, all-women battalion takes on an impossible mission: sorting through a three-year backlog of 17 million pieces of mail that hadn't been delivered to American soldiers and finish within six months.",84.352,456,7.527,0,0
799583,Movie,The Ministry of Ungentlemanly Warfare,Guy Ritchie,"Henry Cavill, Eiza González, Alan Ritchson, Henry Golding, Cary Elwes","United Kingdom, United States of America",2024-04-18,2024,7.1,,"Action, Comedy, War",en,"During World War II, the British Army assigns a group of competent soldiers to carry out a mission against the Nazi forces behind enemy lines... A true story about a secret British WWII organization – the Special Operations Executive. Founded by Winston Churchill, their irregular warfare against the Germans helped to change the course of the war, and gave birth to modern black operations.",84.319,1376,7.1,60000000,29715044
1094974,Movie,Take Cover,Nick McKinless,"Scott Adkins, Alice Eve, Jack Parr, Billy Clements, Mădălina Bellariu Ion",United States of America,2024-10-04,2024,6.6,,"Action, Thriller",en,A burned-out professional sniper finds himself trapped in an all-glass penthouse by a lethal competitor and must find a way to survive and escape with little to no cover between him and the killer.,83.866,107,6.6,0,0
969492,Movie,Land of Bad,William Eubank,"Liam Hemsworth, Russell Crowe, Luke Hemsworth, Ricky Whittle, Milo Ventimiglia","United States of America, Australia, Czech Republic",2024-02-09,2024,7.3,,"Action, War, Thriller",en,"When a Delta Force special ops mission goes terribly wrong, Air Force drone pilot Reaper has 48 hours to remedy what has devolved into a wild rescue operation. With no weapons and no communication other than the drone above, the ground mission suddenly becomes a full-scale battle when the team is discovered by the enemy.",83.858,1221,7.3,18000000,7021101
826510,Movie,Harold and the Purple Crayon,Carlos Saldanha,"Zachary Levi, Lil Rel Howery, Zooey Deschanel, Benjamin Bottani, Tanya Reynolds",United States of America,2024-07-31,2024,6.829,,"Family, Adventure, Fantasy, Comedy",en,"Inside of his book, adventurous Harold can make anything come to life simply by drawing it. After he grows up and draws himself off the book's pages and into the physical world, Harold finds he has a lot to learn about real life.",83.183,258,6.829,40000000,32227855
1127166,Movie,The Tearsmith,Alessandro Genovesi,"Caterina Ferioli, Simone Baldasseroni, Sabrina Paravicini, Alessandro Bedetti, Roberta Rovelli",Italy,2024-04-03,2024,6.523,,"Romance, Drama",it,"Adopted together after a tough childhood in an orphanage, Nica and Rigel realize that unexpected but irresistible feelings pull them together.",83.103,839,6.523,7000000,0
1106739,Movie,Juror #2,Clint Eastwood,"Nicholas Hoult, Toni Collette, J.K. Simmons, Chris Messina, Gabriel Basso",United States of America,2024-10-30,2024,6.816,,"Crime, Drama",en,"While serving as a juror in a high profile murder trial, family man Justin Kemp finds himself struggling with a serious moral dilemma…one he could use to sway the jury verdict and potentially convict—or free—the accused killer.",83.074,1494,6.816,30000000,21418477
1232827,Movie,The Girl with the Needle,Magnus von Horn,"Vic Carmen Sonne, Trine Dyrholm, Besir Zeciri, Joachim Fjelstrup, Tessa Hoder","Denmark, Poland, Sweden",2024-09-06,2024,7.7,,"Drama, History",da,"Struggling to survive in post-WWI Copenhagen, a newly unemployed and pregnant young woman is taken in by a charismatic elder to help run an underground adoption agency. The two form an unexpected bond, until a sudden discovery changes everything.",82.568,158,7.7,0,470300
843527,Movie,The Idea of You,Michael Showalter,"Anne Hathaway, Nicholas Galitzine, Ella Rubin, Annie Mumolo, Reid Scott",United States of America,2024-05-02,2024,7.399,,"Romance, Drama, Comedy",en,"40-year-old single mom Solène begins an unexpected romance with 24-year-old Hayes Campbell, the lead singer of August Moon, the hottest boy band on the planet. As they begin a whirlwind romance, it isn't long before Hayes' superstar status poses unavoidable challenges to their relationship, and Solène soon discovers that life in the glare of his spotlight might be more than she bargained for.",81.777,1621,7.399,0,36178
